question,answer_text,context,,
????? ???? ??? ??? ???? ??? ??????,????,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
???? ???? ??? ?? ??????,????,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
????? ???? ? '??' ?? ???? ?? ?????,???? ????? ??? ???,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
?? ?? ????? ??? ??? ???? ?????? ???? ????? ???,??,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
"?????? ??? ?? ""?? ?"" ?? ??? ??? ?????",???? ???,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
????? ???? ???? ?? ?? ???,"???? ? ""","????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
? ?? ???? ???? ??????? ???? ?? ??? ???? ???,"541,000","????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
????? ?? ???? ? ??? ? ?????? ?? ???,??,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
??.?? ?? ???? ???? ???? ??? ??? ?? ???,???? ?????,"????? ???? ??? ???? ????? 5 ?? 2006 ?.? ????? ? ?? ????? ???? ???? ????? ????? ???? ? ???? ??????? ???? 541,000 ????? ??? ??? ???? 200 ?? ??? ??? ??? ?????? ???? ??? ?????? ???? ?? ????? ????? ???? ??? ? ?? ?? ????? ????? ??? ""????? ?"" ? ??? ??? ?????? ??? 100 ??? ?? ????? ?? ???? ? ???? ??? ??? ""??? ?????"" ???? ????? ??? ???? ??? ?? ???? ??? ???? ??? ???? ??? ??? ???????? ? ????? ? ??????? ? ??? ????? ?????? ???? ???? ??? ?? ? ? '?? ??? ??? ??? ?????? ?????? ? ""????? ???"" ? ""?? ??"" ?? ""??? ??? ????"" (?????? ????? ??? ?? ???) ?",,
?2006 ???? ?? ??? ???,????,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ???? ??? ?? ???? ??? ????,???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
?? ???? ??? ??? ????? ????? ??? ???,???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
????? ??????? ???? ?? ?? ????,2007,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
????? ???? ?2007 ?? ??? ???? ?????,24 ????,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
"???? ??? ?? ??? ""? ??? ????"" ????? ????? ??? ????",158.8 ????,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ?????? ?? ?????? ???? ?? ???? ?????,???? ???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
?? ??? ???? ??? ???? ?????? ??? ???? ?? ?? ????,???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ??? ???? ???? ?? ????? ??? ?????,????,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ???? ?????? ??? ?????? ?? ?? ???? ???? ??? ????,??? ?? ?,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
????? ???? ???? ??? ???? ???? ???,?? ??,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ?????? ?? ??? ??? ???? ?????? ?? ?? ????,???? ???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
???? ?? ????? ??? ?? ?????? ?? ?? ???? ??? ?????,???,"?2006 ????? ?? ?????? ???? ? ??? ???? ?? ???? ???? ??? ???? ????? ???? ??? ?? ??? ???? ??? ???? ?? ??? 158.8 ???? ????? ??? ??? ??? ? ?1981 ??? ??? ??? ??? ? ????? ??? ????? ??? ??????? ????? ?????? ???? ??? ???? ??? ??? 154 ???? ????? ??? ????? ? ??? ???? ??? ????? ???? ? ??? ????? ??? ??? ????? ??? ?? ?? ?????? ??? ??? ??? ?????? ? ???? ???? ??????? ""????"" ??? ??? ??? ???? ? ????? 2007 ???? ?????? ?? ??? ??? ???? ???? ????? 97 ??? ??? ?????? ?????? ?24 ???? ????? ??? ??? ?? ???? ???? ? [????? 1] ???? ???? ???? ?? ????? ???? ??? ??? ????? ?? ???? ????? ?? ?? ?????? ?? ???? ???? ??? ??? ?????? ? ??? ??? ??? ? '?? ""????"" ?? ??? ""?? ???? ??? ??? ??? ???? ???? ????? ?? ???? ???? ?",,
?2008 ???? ??? ?? ?????,??,"???? 4, 2008 ???? ?? ?? ?? ?????? ???? 22 ? 2008 ?????? ?? ??? ??? ? ?? ??? ???? ??? ???? ????? ????? ??? ??? ???? ??????? ???? ?? ??????? ?? ????? ? ?? ??... ?? ??? ??? 18, 2008 ?????? ???? ???? ? ???? ????? ??? ?? ?? ??? ??????? ?.?.? ?2003 ??? ???? ""??? ?? ???"" ???? ??????? ??? ??? ??????? 200 ?? ?????? ?? 482,000 ????? ???? ????? ????? ????? ?? ??? ????? ????? ????? ? ???? ""??? ????"" ?? ""??"" ???? ???? ????? ??? ? ???? ?2000?? ???? ??? ?? ??? ????? ?? ??? ??? ??? ?????? ??? ??? 100 ??? ???? ????????? ??? ???? ????? ???? ?? ? ?????? ""???? ????"" ?? ????? ""??"" ? ""?? ?"" ""???? ????? ?????"" ?? ""??? ??"" ????? ??? ???? ??? ? ""??? ???"" ????? ???? ??? ??? ???? ??? ??? ??????? ??? ?????? ""????????? ?? ?? ???? ?????"" ?????? ???? ???? ??? ????? ??????? ? ???? ?2009 ???? ???? ???? ???? ? ?2009 ??????? ?? ????? ?2009 ????? ????? ??? ???? ?????? ????? ? ? ?2009 ???? ??? ??? ???? ?? ???? ???? ????? ???? ??? ? ????? ???? ?????? ??? ??? ?????? ????? ? ????? ??? ??? ??? ????? ???? ???? ???? ""??? ??? ?? ???"" ??? ??? ?????? ??? ????? ???? ??? ???? ??????? ????? ????? ???? ???? ??? ?????? ???? ??? ????? ???? ????? ?????? ????? ??? ? ???? ????? 2009 ?.?. I am, I am ??? ?????... ???? ???? ??? ??? ???? ??? ????? ?? ?????? ????? ???? 108? ??? ??? 119.5 ???? ????? ??? ?? ?",,
"???? ???? ""?? ??... ?? ???"" ?? ?? ?????",18 ??? 2008,"???? 4, 2008 ???? ?? ?? ?? ?????? ???? 22 ? 2008 ?????? ?? ??? ??? ? ?? ??? ???? ??? ???? ????? ????? ??? ??? ???? ??????? ???? ?? ??????? ?? ????? ? ?? ??... ?? ??? ??? 18, 2008 ?????? ???? ???? ? ???? ????? ??? ?? ?? ??? ??????? ?.?.? ?2003 ??? ???? ""??? ?? ???"" ???? ??????? ??? ??? ??????? 200 ?? ?????? ?? 482,000 ????? ???? ????? ????? ????? ?? ??? ????? ????? ????? ? ???? ""??? ????"" ?? ""??"" ???? ???? ????? ??? ? ???? ?2000?? ???? ??? ?? ??? ????? ?? ??? ??? ??? ?????? ??? ??? 100 ??? ???? ????????? ??? ???? ????? ???? ?? ? ?????? ""???? ????"" ?? ????? ""??"" ? ""?? ?"" ""???? ????? ?????"" ?? ""??? ??"" ????? ??? ???? ??? ? ""??? ???"" ????? ???? ??? ??? ???? ??? ??? ??????? ??? ?????? ""????????? ?? ?? ???? ?????"" ?????? ???? ???? ??? ????? ??????? ? ???? ?2009 ???? ???? ???? ???? ? ?2009 ??????? ?? ????? ?2009 ????? ????? ??? ???? ?????? ????? ? ? ?2009 ???? ??? ??? ???? ?? ???? ???? ????? ???? ??? ? ????? ???? ?????? ??? ??? ?????? ????? ? ????? ??? ??? ??? ????? ???? ???? ???? ""??? ??? ?? ???"" ??? ??? ?????? ??? ????? ???? ??? ???? ??????? ????? ????? ???? ???? ??? ?????? ???? ??? ????? ???? ????? ?????? ????? ??? ? ???? ????? 2009 ?.?. I am, I am ??? ?????... ???? ???? ??? ??? ???? ??? ????? ?? ?????? ????? ???? 108? ??? ??? 119.5 ???? ????? ??? ?? ?",,
????? ??? ??? ??? ???? ???? ??? ???? ??? ???? ?????,2000,"???? 4, 2008 ???? ?? ?? ?? ?????? ???? 22 ? 2008 ?????? ?? ??? ??? ? ?? ??? ???? ??? ???? ????? ????? ??? ??? ???? ??????? ???? ?? ??????? ?? ????? ? ?? ??... ?? ??? ??? 18, 2008 ?????? ???? ???? ? ???? ????? ??? ?? ?? ??? ??????? ?.?.? ?2003 ??? ???? ""??? ?? ???"" ???? ??????? ??? ??? ??????? 200 ?? ?????? ?? 482,000 ????? ???? ????? ????? ????? ?? ??? ????? ????? ????? ? ???? ""??? ????"" ?? ""??"" ???? ???? ????? ??? ? ???? ?2000?? ???? ??? ?? ??? ????? ?? ??? ??? ??? ?????? ??? ??? 100 ??? ???? ????????? ??? ???? ????? ???? ?? ? ?????? ""???? ????"" ?? ????? ""??"" ? ""?? ?"" ""???? ????? ?????"" ?? ""??? ??"" ????? ??? ???? ??? ? ""??? ???"" ????? ???? ??? ??? ???? ??? ??? ??????? ??? ?????? ""????????? ?? ?? ???? ?????"" ?????? ???? ???? ??? ????? ??????? ? ???? ?2009 ???? ???? ???? ???? ? ?2009 ??????? ?? ????? ?2009 ????? ????? ??? ???? ?????? ????? ? ? ?2009 ???? ??? ??? ???? ?? ???? ???? ????? ???? ??? ? ????? ???? ?????? ??? ??? ?????? ????? ? ????? ??? ??? ??? ????? ???? ???? ???? ""??? ??? ?? ???"" ??? ??? ?????? ??? ????? ???? ??? ???? ??????? ????? ????? ???? ???? ??? ?????? ???? ??? ????? ???? ????? ?????? ????? ??? ? ???? ????? 2009 ?.?. I am, I am ??? ?????... ???? ???? ??? ??? ???? ??? ????? ?? ?????? ????? ???? 108? ??? ??? 119.5 ???? ????? ??? ?? ?",,
???? ??? ??? ???? ????? ?????? ???? ?? ??????,???? ????,"???? 4, 2008 ???? ?? ?? ?? ?????? ???? 22 ? 2008 ?????? ?? ??? ??? ? ?? ??? ???? ??? ???? ????? ????? ??? ??? ???? ??????? ???? ?? ??????? ?? ????? ? ?? ??... ?? ??? ??? 18, 2008 ?????? ???? ???? ? ???? ????? ??? ?? ?? ??? ??????? ?.?.? ?2003 ??? ???? ""??? ?? ???"" ???? ??????? ??? ??? ??????? 200 ?? ?????? ?? 482,000 ????? ???? ????? ????? ????? ?? ??? ????? ????? ????? ? ???? ""??? ????"" ?? ""??"" ???? ???? ????? ??? ? ???? ?2000?? ???? ??? ?? ??? ????? ?? ??? ??? ??? ?????? ??? ??? 100 ??? ???? ????????? ??? ???? ????? ???? ?? ? ?????? ""???? ????"" ?? ????? ""??"" ? ""?? ?"" ""???? ????? ?????"" ?? ""??? ??"" ????? ??? ???? ??? ? ""??? ???"" ????? ???? ??? ??? ???? ??? ??? ??????? ??? ?????? ""????????? ?? ?? ???? ?????"" ?????? ???? ???? ??? ????? ??????? ? ???? ?2009 ???? ???? ???? ???? ? ?2009 ??????? ?? ????? ?2009 ????? ????? ??? ???? ?????? ????? ? ? ?2009 ???? ??? ??? ???? ?? ???? ???? ????? ???? ??? ? ????? ???? ?????? ??? ??? ?????? ????? ? ????? ??? ??? ??? ????? ???? ???? ???? ""??? ??? ?? ???"" ??? ??? ?????? ??? ????? ???? ??? ???? ??????? ????? ????? ???? ???? ??? ?????? ???? ??? ????? ???? ????? ?????? ????? ??? ? ???? ????? 2009 ?.?. I am, I am ??? ?????... ???? ???? ??? ??? ???? ??? ????? ?? ?????? ????? ???? 108? ??? ??? 119.5 ???? ????? ??? ?? ?",,
